no;nearc2;nearc4;educ;age;fatheduc;motheduc;weight;momdad14;sinmom14;step14;reg661;reg662;reg663;reg664;reg665;reg666;reg667;reg668;reg669;south66;black;smsa;south;smsa66;wage;enroll;KWW;IQ;married;libcrd14;exper;lwage;expersq
1330;0;0;12;34;NA;NA;352463;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;260;0;34;NA;1;0;16;5.5606818;256
1331;0;0;13;26;16;12;364640;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;650;0;26;108;1;1;7;6.4769731;49
1332;0;0;14;25;16;12;354474;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;610;0;35;103;1;1;5;6.4134588;25
1333;0;0;12;29;10;14;476353;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;726;0;40;98;5;1;11;6.5875502;121
1334;0;0;13;32;11;8;352463;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;767;0;44;111;1;0;13;6.642487;169
1335;0;0;12;27;11;12;373482;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;620;0;29;97;1;0;9;6.429719;81
1336;0;0;16;27;NA;12;364640;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;721;0;33;101;1;0;5;6.5806389;25
1337;0;0;18;26;12;14;373482;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;516;0;36;129;3;1;2;6.2461071;4
1338;0;0;12;25;11;10;363070;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;400;0;37;85;6;0;7;5.9914651;49
1339;0;0;14;27;13;13;414980;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;808;0;39;106;1;1;7;6.694562;49
1340;0;0;12;24;7;7;363070;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;460;0;27;NA;6;0;6;6.131227;36
1341;0;0;17;32;18;12;361010;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;642;0;45;120;1;0;9;6.4645882;81
1342;0;0;12;28;8;8;373482;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;519;0;28;107;1;1;10;6.251904;100
1343;0;0;12;24;10;12;337974;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;568;0;32;109;1;0;6;6.3421221;36
1344;0;0;16;24;10;12;337974;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;693;0;28;NA;6;1;2;6.5410299;4
1345;0;0;12;31;8;12;487904;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;978;0;49;106;6;1;13;6.885509;169
1346;0;0;12;32;12;8;361010;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;779;0;34;106;1;0;14;6.658011;196
1347;0;0;14;27;8;9;347666;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;443;0;32;95;1;0;7;6.0935702;49
1348;0;0;16;33;9;12;352463;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;692;0;39;105;1;1;11;6.5395861;121
1349;0;0;16;26;12;12;364640;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;417;0;44;131;6;1;4;6.0330858;16
1350;0;0;11;30;8;12;542115;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;773;0;32;93;1;0;13;6.650279;169
1351;0;0;15;26;NA;8;430739;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;400;0;33;88;6;1;5;5.9914651;25
1352;0;0;12;27;NA;11;347666;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;900;0;38;100;1;0;9;6.8023949;81
1353;0;0;16;31;12;8;454179;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;700;0;32;107;1;1;9;6.5510802;81
1354;0;0;16;24;8;12;337974;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;485;0;35;104;1;0;2;6.1841488;4
1355;0;0;16;29;8;9;111021;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;894;0;30;107;1;0;7;6.7957058;49
1356;0;0;18;29;NA;NA;111021;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;750;0;42;126;1;1;5;6.6200728;25
1357;1;0;13;33;NA;8;352463;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1055;0;47;109;1;1;14;6.9612961;196
1358;1;0;12;28;10;NA;364640;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;933;0;42;112;1;1;10;6.8384051;100
1359;1;0;12;26;10;12;364640;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;568;0;22;105;1;1;8;6.3421221;64
1360;1;0;16;25;8;12;354474;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;987;1;36;133;1;1;3;6.89467;9
1361;1;0;16;24;8;12;354474;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;769;0;36;NA;1;1;2;6.6450911;4
1362;1;0;12;27;8;12;414980;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;648;1;33;114;1;0;9;6.4738908;81
1363;1;0;16;30;12;14;487904;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;449;0;38;99;6;0;8;6.1070228;64
1364;1;0;12;27;10;12;347666;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;580;0;25;114;1;0;9;6.363028;81
1365;1;0;8;33;7;10;401122;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;550;0;34;NA;1;0;19;6.3099179;361
1366;0;0;12;29;9;12;476353;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;800;0;35;123;1;1;11;6.6846118;121
1367;0;0;12;24;12;12;354474;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;160;0;34;83;6;1;6;5.0751739;36
1368;0;0;17;28;16;17;364640;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;462;0;42;NA;1;1;5;6.1355648;25
1369;0;0;14;25;12;12;363070;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;425;0;46;NA;1;1;5;6.0520892;25
1370;0;0;8;32;8;12;361010;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;600;0;39;NA;1;0;18;6.3969302;324
1371;0;0;17;26;12;12;373482;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;866;0;37;127;4;1;3;6.763885;9
1372;0;0;12;28;NA;10;386295;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;683;0;49;87;1;1;10;6.526495;100
1373;0;0;12;27;12;11;347666;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1115;0;48;100;1;1;9;7.0166101;81
1374;0;0;12;26;12;11;347666;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1100;0;48;104;1;1;8;7.0030661;64
1375;0;0;12;24;12;11;337974;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;286;0;49;106;1;1;6;5.655992;36
1376;0;0;14;28;12;12;373482;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;513;0;46;127;1;1;8;6.2402759;64
1377;0;0;13;26;12;12;373482;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;650;1;52;109;1;1;7;6.4769731;49
1378;0;0;12;31;12;9;454179;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1039;0;48;85;1;1;13;6.9460139;169
1379;0;0;12;26;12;9;347666;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;700;0;46;93;1;1;8;6.5510802;64
1380;0;1;18;31;12;12;476353;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;315;0;30;NA;6;1;7;5.752573;49
1381;0;1;12;33;7;8;361010;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;310;0;40;100;1;1;15;5.7365718;225
1382;0;1;11;27;NA;NA;373482;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;335;0;37;NA;1;0;10;5.8141298;100
1383;0;1;11;25;NA;NA;363070;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;518;0;20;71;1;0;8;6.2499752;64
1384;0;1;16;28;12;12;373482;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;709;0;36;88;6;0;6;6.5638561;36
1385;0;1;12;25;8;12;337974;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;623;0;32;93;1;0;7;6.434546;49
1386;0;1;13;28;8;12;347666;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;298;0;26;98;1;0;9;5.697093;81
1387;0;1;14;24;10;12;337974;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;625;0;35;110;1;1;4;6.4377518;16
1388;0;1;16;29;8;12;504643;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;769;0;37;113;1;0;7;6.6450911;49
1389;0;1;16;28;8;8;347666;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;459;0;40;136;6;1;6;6.1290498;36
1390;1;1;12;31;6;NA;476353;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;550;0;31;109;1;0;13;6.3099179;169
1391;1;1;14;29;12;11;476353;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;470;0;38;94;1;1;9;6.1527328;81
1392;1;1;12;33;8;8;391625;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;396;0;36;77;1;0;15;5.9814138;225
1393;1;1;14;25;12;12;708947;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;594;0;33;NA;1;1;5;6.386879;25
1394;1;1;16;28;18;15;729279;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1039;0;49;113;6;1;6;6.9460139;36
1395;1;1;12;34;8;8;352463;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;400;0;36;NA;1;1;16;5.9914651;256
1396;1;1;12;26;11;12;364640;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;698;1;34;125;1;NA;8;6.5482192;64
1397;1;1;16;26;8;13;347666;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;713;0;27;106;1;1;4;6.5694809;16
1398;1;1;12;24;8;11;337974;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;550;0;33;NA;1;1;6;6.3099179;36
1399;1;1;14;27;8;14;347666;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;333;0;37;108;1;1;7;5.8081431;49
1400;0;1;12;29;12;12;476353;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1058;0;29;NA;1;0;11;6.9641361;121
1401;0;1;11;30;NA;NA;476353;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;590;0;35;89;1;0;13;6.3801231;169
1402;0;1;12;24;NA;NA;354474;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;633;0;39;NA;1;1;6;6.45047;36
1403;0;1;10;26;NA;NA;364640;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;500;0;24;84;2;1;10;6.2146082;100
1404;0;1;14;28;12;12;364640;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;788;0;37;NA;1;1;8;6.669498;64
1405;0;1;18;31;13;12;454179;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;832;0;50;NA;1;1;7;6.7238331;49
1406;0;1;12;26;6;12;347666;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;539;0;44;102;1;0;8;6.2897158;64
1407;0;1;18;28;8;12;383527;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;577;0;44;106;1;1;4;6.357842;16
1408;0;1;14;30;12;12;1113393;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;808;0;40;102;1;1;10;6.694562;100
1409;0;1;14;30;14;16;1113393;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;722;0;49;113;1;1;10;6.5820251;100
1410;0;1;12;26;12;12;383527;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;600;0;26;96;1;1;8;6.3969302;64
1411;0;1;10;28;8;6;378045;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;452;0;22;NA;1;0;12;6.1136818;144
1412;0;1;7;27;4;8;378045;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;300;0;30;NA;1;0;14;5.703783;196
1413;0;1;12;26;NA;10;88672;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;393;0;24;NA;6;0;8;5.9738102;64
1414;1;1;12;26;NA;7;88672;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;200;0;NA;NA;6;0;8;5.298317;64
1415;1;1;9;33;NA;7;107097;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;750;0;51;NA;1;1;18;6.6200728;324
1416;1;1;16;26;12;12;426142;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;673;0;31;107;6;1;4;6.511745;16
1417;1;1;14;30;12;14;1002054;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;989;0;38;NA;1;0;10;6.8966942;100
1418;1;1;17;27;12;14;383527;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;880;0;49;110;6;0;4;6.779922;16
1419;1;1;13;26;12;12;383527;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;905;0;35;106;1;1;7;6.8079352;49
1420;1;1;14;34;NA;10;577458;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;250;0;37;NA;1;1;14;5.521461;196
1421;1;1;10;28;5;12;383527;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;520;0;38;103;1;0;12;6.253829;144
1422;1;1;12;27;5;12;383527;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;356;0;20;53;6;0;9;5.8749309;81
1423;1;1;12;24;5;12;372835;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;278;0;24;103;1;0;6;5.6276212;36
1424;1;1;12;25;11;11;86498;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;400;0;16;76;2;0;7;5.9914651;49
1425;1;1;10;28;NA;8;88672;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;273;0;36;90;1;1;12;5.6094718;144
1426;1;1;11;31;7;12;501027;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;500;0;31;96;1;1;14;6.2146082;196
1427;1;1;11;33;6;12;370720;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;603;0;35;97;1;1;16;6.401917;256
1428;0;1;12;25;9;11;372835;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;400;0;26;NA;5;1;7;5.9914651;49
1429;0;1;12;28;NA;10;88672;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;475;0;35;87;5;1;10;6.1633148;100
1430;0;1;12;33;NA;15;370720;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1100;0;39;89;1;1;15;7.0030661;225
1431;0;1;14;26;12;12;383527;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;337;1;44;118;6;1;6;5.8200831;36
1432;0;1;11;27;16;12;426142;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;538;0;46;NA;1;1;10;6.287858;100
1433;0;1;13;26;NA;8;104794;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;404;0;28;70;1;1;7;6.0014148;49
1434;0;1;16;27;17;16;383527;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;757;0;34;104;1;1;5;6.6293631;25
1435;0;1;16;33;18;16;370720;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;554;0;36;113;1;1;11;6.3171649;121
1436;0;1;16;29;12;11;501027;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;577;0;36;116;1;1;7;6.357842;49
1437;0;1;15;26;12;10;383527;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;432;0;36;114;1;1;5;6.0684261;25
1438;0;1;11;29;5;12;501027;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;550;0;33;NA;1;0;12;6.3099179;144
1439;0;1;16;24;16;12;414261;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;797;0;41;NA;1;1;2;6.6808548;4
1440;0;1;14;27;16;14;383527;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;450;0;29;116;6;1;7;6.1092482;49
1441;0;1;13;29;10;11;501027;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;807;0;43;109;1;1;10;6.6933241;100
1442;0;1;13;24;10;11;372835;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;600;0;31;NA;1;1;5;6.3969302;25
1443;0;1;13;34;6;6;365421;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;933;0;35;NA;1;1;15;6.8384051;225
1444;0;1;11;33;NA;10;365421;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;481;0;29;80;1;0;16;6.1758671;256
1445;1;1;12;29;9;8;501027;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;623;0;20;NA;1;0;11;6.434546;121
1446;1;1;10;27;4;11;88672;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;328;0;14;NA;1;1;11;5.793014;121
1447;1;1;16;26;6;8;93751;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;600;0;40;116;1;1;4;6.3969302;16
1448;1;1;14;27;5;8;88672;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;693;0;32;83;1;1;7;6.5410299;49
1449;1;1;15;33;12;12;90620;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;923;0;47;104;1;1;12;6.8276291;144
1450;1;1;12;28;12;12;93751;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;721;0;42;106;1;1;10;6.5806389;100
1451;1;1;12;25;12;9;86498;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;540;0;26;99;1;1;7;6.2915692;49
1452;1;1;13;27;12;9;88672;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;459;1;37;101;1;0;8;6.1290498;64
1453;1;1;13;27;11;11;88672;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;485;1;38;74;6;1;8;6.1841488;64
1454;1;1;12;25;NA;11;86498;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;350;0;24;NA;6;0;7;5.857933;49
1455;1;1;16;25;18;16;372835;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;200;1;30;121;6;1;3;5.298317;9
1456;1;1;10;30;3;NA;134310;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;520;0;30;NA;1;0;14;6.253829;196
1457;1;1;12;25;6;12;86507;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;250;0;26;NA;4;0;7;5.521461;49
1458;1;1;11;28;NA;NA;88672;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;504;0;22;NA;1;0;11;6.2225761;121
1459;1;1;12;28;9;8;88672;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;363;1;21;77;1;1;10;5.894403;100
1460;1;1;11;33;NA;NA;127041;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;654;0;23;NA;1;0;16;6.483108;256
1461;1;1;12;32;5;NA;127041;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;425;0;24;NA;1;0;14;6.0520892;196
1462;1;1;12;31;NA;NA;134296;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;245;0;26;NA;4;0;13;5.5012579;169
1463;1;1;11;25;NA;8;86498;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;250;0;21;NA;6;1;8;5.521461;64
1464;1;1;13;32;0;NA;370720;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;879;0;40;NA;1;0;13;6.7787852;169
1465;1;1;12;26;6;6;88672;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;687;0;18;93;1;0;8;6.5323339;64
1466;1;1;11;32;NA;NA;127041;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;402;0;26;NA;1;0;15;5.9964519;225
1467;1;1;12;31;6;NA;134296;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;428;0;32;NA;4;0;13;6.059123;169
1468;1;1;13;24;10;12;372835;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;325;0;37;114;4;1;5;5.7838249;25
1469;1;1;17;27;16;12;383527;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;725;0;40;103;5;0;4;6.5861721;16
1470;1;1;12;25;3;8;89835;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;780;0;34;NA;1;1;7;6.6592941;49
1471;0;1;14;27;NA;8;362750;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;264;0;38;NA;1;1;7;5.5759492;49
1472;0;1;12;32;6;9;577458;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;450;0;43;92;4;1;14;6.1092482;196
1473;0;1;14;27;8;8;88672;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;346;0;33;NA;4;1;7;5.8464389;49
1474;0;1;13;24;6;3;86498;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;350;0;21;79;6;1;5;5.857933;25
1475;0;1;13;24;10;13;86498;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;400;0;24;NA;6;1;5;5.9914651;25
1476;0;1;12;32;2;6;107097;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;980;0;34;92;1;1;14;6.8875532;196
1477;0;1;12;29;NA;5;134296;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;385;0;36;NA;1;1;11;5.9532428;121
1478;0;1;17;28;NA;11;88672;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;344;0;35;NA;6;1;5;5.840641;25
1479;0;1;16;25;7;9;86498;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;563;0;NA;99;6;1;3;6.3332801;9
1480;0;1;7;29;12;12;144741;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;463;0;28;NA;1;1;16;6.1377268;256
1481;0;1;12;28;NA;NA;104794;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;565;0;20;NA;6;0;10;6.3368258;100
1482;0;1;12;27;5;9;104794;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;638;0;28;NA;1;1;9;6.4583378;81
1483;0;1;10;30;NA;5;134296;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;462;0;29;NA;1;0;14;6.1355648;196
1484;0;1;13;27;NA;NA;88672;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;670;1;35;99;1;1;8;6.507277;64
1485;0;1;13;24;NA;NA;86498;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;404;0;26;NA;6;1;5;6.0014148;25
1486;0;1;17;25;11;9;86498;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;373;1;33;116;5;1;2;5.9215779;4
1487;0;1;12;24;NA;NA;86498;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;230;0;20;NA;6;1;6;5.4380789;36
1488;0;1;12;32;NA;NA;127041;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;558;0;40;NA;5;0;14;6.3243589;196
1489;0;1;8;29;6;7;134296;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;300;0;18;NA;1;0;15;5.703783;225
1490;0;1;14;29;NA;12;501027;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;913;0;40;NA;1;1;9;6.8167362;81
1491;0;1;18;27;12;8;383527;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;558;0;41;98;1;1;3;6.3243589;9
1492;0;1;13;33;NA;12;370720;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;529;0;48;114;1;1;14;6.270988;196
1493;0;1;15;26;5;7;93751;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;330;0;45;NA;6;1;5;5.7990928;25
1494;0;1;9;26;13;11;93751;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;375;0;28;NA;1;1;11;5.9269261;121
1495;0;1;13;24;13;11;91137;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;615;0;25;NA;1;0;5;6.4216218;25
1496;0;1;14;27;12;12;426142;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;721;0;34;119;1;1;7;6.5806389;49
1497;0;1;16;25;12;12;414261;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;529;1;40;122;4;1;3;6.270988;9
1498;0;1;12;34;6;12;127041;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;859;0;42;77;1;0;16;6.7557688;256
1499;0;1;14;27;16;11;88672;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;649;0;35;NA;1;1;7;6.4754329;49
1500;0;1;10;24;16;11;86498;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;238;0;26;NA;1;1;8;5.47227;64
1501;0;1;12;34;8;6;150139;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;275;0;37;95;1;0;16;5.6167712;256
1502;0;1;14;26;NA;13;88672;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;325;0;24;89;1;1;6;5.7838249;36
1503;0;1;14;29;NA;16;134296;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;357;0;44;93;5;1;9;5.8777361;81
1504;0;1;12;30;NA;10;134296;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;385;0;35;NA;1;0;12;5.9532428;144
1505;0;1;14;24;12;15;372835;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;365;0;25;116;1;1;4;5.8998981;16
1506;0;1;8;33;6;4;406024;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;800;0;30;NA;1;0;19;6.6846118;361
1507;0;1;12;34;5;12;406024;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;482;0;37;110;1;1;16;6.1779442;256
1508;0;1;17;29;12;8;493866;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;955;0;39;132;1;1;6;6.861712;36
1509;0;1;17;26;7;12;378045;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;462;0;32;103;1;0;3;6.1355648;9
1510;0;1;16;28;2;8;378045;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;417;0;37;112;1;0;6;6.0330858;36
1511;0;1;10;25;2;8;367506;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;290;0;23;NA;1;0;9;5.6698809;81
1512;0;1;12;24;12;12;367506;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;1;240;0;36;NA;1;1;6;5.480639;36
1513;0;1;12;31;NA;NA;610498;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;829;0;30;NA;1;0;13;6.7202201;169
1514;0;1;12;32;12;12;370720;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;361;0;42;99;1;1;14;5.8888779;196
1515;0;1;16;28;11;12;383527;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;598;0;46;138;1;1;6;6.3935909;36
